custom_id,prompt_id,left_model,right_model,model_a,model_b,order,input_tokens_est
ronpo-s2-gpt55|b44f092947b4415bba51b300390c5e961fcd457e|htmnpo_skywork_s2|ronpo_s2_ckpt2457|flip,b44f092947b4415bba51b300390c5e961fcd457e,htmnpo_skywork_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_skywork_s2,flip,1266.5
ronpo-s2-gpt55|b44f092947b4415bba51b300390c5e961fcd457e|htmnpo_athene_s2|htmnpo_armo_s2|flip,b44f092947b4415bba51b300390c5e961fcd457e,htmnpo_athene_s2,htmnpo_armo_s2,htmnpo_armo_s2,htmnpo_athene_s2,flip,1476.0
ronpo-s2-gpt55|b44f092947b4415bba51b300390c5e961fcd457e|htmnpo_athene_s2|ronpo_s2_ckpt1400|flip,b44f092947b4415bba51b300390c5e961fcd457e,htmnpo_athene_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_athene_s2,flip,1422.8
ronpo-s2-gpt55|b44f092947b4415bba51b300390c5e961fcd457e|htmnpo_athene_s2|ronpo_s2_ckpt2457|keep,b44f092947b4415bba51b300390c5e961fcd457e,htmnpo_athene_s2,ronpo_s2_ckpt2457,htmnpo_athene_s2,ronpo_s2_ckpt2457,keep,1408.5
ronpo-s2-gpt55|b44f092947b4415bba51b300390c5e961fcd457e|htmnpo_armo_s2|ronpo_s2_ckpt1400|keep,b44f092947b4415bba51b300390c5e961fcd457e,htmnpo_armo_s2,ronpo_s2_ckpt1400,htmnpo_armo_s2,ronpo_s2_ckpt1400,keep,1342.0
ronpo-s2-gpt55|b44f092947b4415bba51b300390c5e961fcd457e|htmnpo_armo_s2|ronpo_s2_ckpt2457|keep,b44f092947b4415bba51b300390c5e961fcd457e,htmnpo_armo_s2,ronpo_s2_ckpt2457,htmnpo_armo_s2,ronpo_s2_ckpt2457,keep,1327.8
ronpo-s2-gpt55|b44f092947b4415bba51b300390c5e961fcd457e|ronpo_s2_ckpt1400|ronpo_s2_ckpt2457|keep,b44f092947b4415bba51b300390c5e961fcd457e,ronpo_s2_ckpt1400,ronpo_s2_ckpt2457,ronpo_s2_ckpt1400,ronpo_s2_ckpt2457,keep,1274.5
ronpo-s2-gpt55|b456f2d43631d08e027085c1ea8e5c7150294f03|baseline|htmnpo_skywork_s2|flip,b456f2d43631d08e027085c1ea8e5c7150294f03,baseline,htmnpo_skywork_s2,htmnpo_skywork_s2,baseline,flip,885.8
ronpo-s2-gpt55|b456f2d43631d08e027085c1ea8e5c7150294f03|baseline|htmnpo_athene_s2|flip,b456f2d43631d08e027085c1ea8e5c7150294f03,baseline,htmnpo_athene_s2,htmnpo_athene_s2,baseline,flip,386.0
ronpo-s2-gpt55|b456f2d43631d08e027085c1ea8e5c7150294f03|baseline|htmnpo_armo_s2|keep,b456f2d43631d08e027085c1ea8e5c7150294f03,baseline,htmnpo_armo_s2,baseline,htmnpo_armo_s2,keep,330.8
ronpo-s2-gpt55|b456f2d43631d08e027085c1ea8e5c7150294f03|baseline|ronpo_s2_ckpt1400|keep,b456f2d43631d08e027085c1ea8e5c7150294f03,baseline,ronpo_s2_ckpt1400,baseline,ronpo_s2_ckpt1400,keep,662.8
ronpo-s2-gpt55|b456f2d43631d08e027085c1ea8e5c7150294f03|baseline|ronpo_s2_ckpt2457|keep,b456f2d43631d08e027085c1ea8e5c7150294f03,baseline,ronpo_s2_ckpt2457,baseline,ronpo_s2_ckpt2457,keep,635.2
ronpo-s2-gpt55|b456f2d43631d08e027085c1ea8e5c7150294f03|htmnpo_skywork_s2|htmnpo_athene_s2|flip,b456f2d43631d08e027085c1ea8e5c7150294f03,htmnpo_skywork_s2,htmnpo_athene_s2,htmnpo_athene_s2,htmnpo_skywork_s2,flip,941.5
ronpo-s2-gpt55|b456f2d43631d08e027085c1ea8e5c7150294f03|htmnpo_skywork_s2|htmnpo_armo_s2|flip,b456f2d43631d08e027085c1ea8e5c7150294f03,htmnpo_skywork_s2,htmnpo_armo_s2,htmnpo_armo_s2,htmnpo_skywork_s2,flip,886.2
ronpo-s2-gpt55|b456f2d43631d08e027085c1ea8e5c7150294f03|htmnpo_skywork_s2|ronpo_s2_ckpt1400|keep,b456f2d43631d08e027085c1ea8e5c7150294f03,htmnpo_skywork_s2,ronpo_s2_ckpt1400,htmnpo_skywork_s2,ronpo_s2_ckpt1400,keep,1218.2
ronpo-s2-gpt55|b456f2d43631d08e027085c1ea8e5c7150294f03|htmnpo_skywork_s2|ronpo_s2_ckpt2457|flip,b456f2d43631d08e027085c1ea8e5c7150294f03,htmnpo_skywork_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_skywork_s2,flip,1190.8
ronpo-s2-gpt55|b456f2d43631d08e027085c1ea8e5c7150294f03|htmnpo_athene_s2|htmnpo_armo_s2|keep,b456f2d43631d08e027085c1ea8e5c7150294f03,htmnpo_athene_s2,htmnpo_armo_s2,htmnpo_athene_s2,htmnpo_armo_s2,keep,386.5
ronpo-s2-gpt55|b456f2d43631d08e027085c1ea8e5c7150294f03|htmnpo_athene_s2|ronpo_s2_ckpt1400|flip,b456f2d43631d08e027085c1ea8e5c7150294f03,htmnpo_athene_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_athene_s2,flip,718.5
ronpo-s2-gpt55|b456f2d43631d08e027085c1ea8e5c7150294f03|htmnpo_athene_s2|ronpo_s2_ckpt2457|keep,b456f2d43631d08e027085c1ea8e5c7150294f03,htmnpo_athene_s2,ronpo_s2_ckpt2457,htmnpo_athene_s2,ronpo_s2_ckpt2457,keep,691.0
ronpo-s2-gpt55|b456f2d43631d08e027085c1ea8e5c7150294f03|htmnpo_armo_s2|ronpo_s2_ckpt1400|flip,b456f2d43631d08e027085c1ea8e5c7150294f03,htmnpo_armo_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_armo_s2,flip,663.2
ronpo-s2-gpt55|b456f2d43631d08e027085c1ea8e5c7150294f03|htmnpo_armo_s2|ronpo_s2_ckpt2457|flip,b456f2d43631d08e027085c1ea8e5c7150294f03,htmnpo_armo_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_armo_s2,flip,635.8
ronpo-s2-gpt55|b456f2d43631d08e027085c1ea8e5c7150294f03|ronpo_s2_ckpt1400|ronpo_s2_ckpt2457|flip,b456f2d43631d08e027085c1ea8e5c7150294f03,ronpo_s2_ckpt1400,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,ronpo_s2_ckpt1400,flip,967.8
ronpo-s2-gpt55|b50ff81e865fe58cb25f19bb246ad21a01e0dae8|baseline|htmnpo_skywork_s2|keep,b50ff81e865fe58cb25f19bb246ad21a01e0dae8,baseline,htmnpo_skywork_s2,baseline,htmnpo_skywork_s2,keep,412.5
ronpo-s2-gpt55|b50ff81e865fe58cb25f19bb246ad21a01e0dae8|baseline|htmnpo_athene_s2|flip,b50ff81e865fe58cb25f19bb246ad21a01e0dae8,baseline,htmnpo_athene_s2,htmnpo_athene_s2,baseline,flip,518.5
ronpo-s2-gpt55|b50ff81e865fe58cb25f19bb246ad21a01e0dae8|baseline|htmnpo_armo_s2|keep,b50ff81e865fe58cb25f19bb246ad21a01e0dae8,baseline,htmnpo_armo_s2,baseline,htmnpo_armo_s2,keep,592.5
ronpo-s2-gpt55|b50ff81e865fe58cb25f19bb246ad21a01e0dae8|baseline|ronpo_s2_ckpt1400|flip,b50ff81e865fe58cb25f19bb246ad21a01e0dae8,baseline,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,baseline,flip,408.0
ronpo-s2-gpt55|b50ff81e865fe58cb25f19bb246ad21a01e0dae8|baseline|ronpo_s2_ckpt2457|keep,b50ff81e865fe58cb25f19bb246ad21a01e0dae8,baseline,ronpo_s2_ckpt2457,baseline,ronpo_s2_ckpt2457,keep,408.0
ronpo-s2-gpt55|b50ff81e865fe58cb25f19bb246ad21a01e0dae8|htmnpo_skywork_s2|htmnpo_athene_s2|keep,b50ff81e865fe58cb25f19bb246ad21a01e0dae8,htmnpo_skywork_s2,htmnpo_athene_s2,htmnpo_skywork_s2,htmnpo_athene_s2,keep,525.0
ronpo-s2-gpt55|b50ff81e865fe58cb25f19bb246ad21a01e0dae8|htmnpo_skywork_s2|htmnpo_armo_s2|flip,b50ff81e865fe58cb25f19bb246ad21a01e0dae8,htmnpo_skywork_s2,htmnpo_armo_s2,htmnpo_armo_s2,htmnpo_skywork_s2,flip,599.0
ronpo-s2-gpt55|b50ff81e865fe58cb25f19bb246ad21a01e0dae8|htmnpo_skywork_s2|ronpo_s2_ckpt1400|keep,b50ff81e865fe58cb25f19bb246ad21a01e0dae8,htmnpo_skywork_s2,ronpo_s2_ckpt1400,htmnpo_skywork_s2,ronpo_s2_ckpt1400,keep,414.5
ronpo-s2-gpt55|b50ff81e865fe58cb25f19bb246ad21a01e0dae8|htmnpo_skywork_s2|ronpo_s2_ckpt2457|keep,b50ff81e865fe58cb25f19bb246ad21a01e0dae8,htmnpo_skywork_s2,ronpo_s2_ckpt2457,htmnpo_skywork_s2,ronpo_s2_ckpt2457,keep,414.5
ronpo-s2-gpt55|b50ff81e865fe58cb25f19bb246ad21a01e0dae8|htmnpo_athene_s2|htmnpo_armo_s2|keep,b50ff81e865fe58cb25f19bb246ad21a01e0dae8,htmnpo_athene_s2,htmnpo_armo_s2,htmnpo_athene_s2,htmnpo_armo_s2,keep,705.0
ronpo-s2-gpt55|b50ff81e865fe58cb25f19bb246ad21a01e0dae8|htmnpo_athene_s2|ronpo_s2_ckpt1400|keep,b50ff81e865fe58cb25f19bb246ad21a01e0dae8,htmnpo_athene_s2,ronpo_s2_ckpt1400,htmnpo_athene_s2,ronpo_s2_ckpt1400,keep,520.5
ronpo-s2-gpt55|b50ff81e865fe58cb25f19bb246ad21a01e0dae8|htmnpo_athene_s2|ronpo_s2_ckpt2457|flip,b50ff81e865fe58cb25f19bb246ad21a01e0dae8,htmnpo_athene_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_athene_s2,flip,520.5
ronpo-s2-gpt55|b50ff81e865fe58cb25f19bb246ad21a01e0dae8|htmnpo_armo_s2|ronpo_s2_ckpt1400|flip,b50ff81e865fe58cb25f19bb246ad21a01e0dae8,htmnpo_armo_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_armo_s2,flip,594.5
ronpo-s2-gpt55|b50ff81e865fe58cb25f19bb246ad21a01e0dae8|htmnpo_armo_s2|ronpo_s2_ckpt2457|flip,b50ff81e865fe58cb25f19bb246ad21a01e0dae8,htmnpo_armo_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_armo_s2,flip,594.5
ronpo-s2-gpt55|b50ff81e865fe58cb25f19bb246ad21a01e0dae8|ronpo_s2_ckpt1400|ronpo_s2_ckpt2457|flip,b50ff81e865fe58cb25f19bb246ad21a01e0dae8,ronpo_s2_ckpt1400,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,ronpo_s2_ckpt1400,flip,410.0
ronpo-s2-gpt55|b59fc2803aa50a86b8b570d65061e6e5fc88a3b6|baseline|htmnpo_skywork_s2|keep,b59fc2803aa50a86b8b570d65061e6e5fc88a3b6,baseline,htmnpo_skywork_s2,baseline,htmnpo_skywork_s2,keep,1012.0
ronpo-s2-gpt55|b59fc2803aa50a86b8b570d65061e6e5fc88a3b6|baseline|htmnpo_athene_s2|keep,b59fc2803aa50a86b8b570d65061e6e5fc88a3b6,baseline,htmnpo_athene_s2,baseline,htmnpo_athene_s2,keep,1566.2
ronpo-s2-gpt55|b59fc2803aa50a86b8b570d65061e6e5fc88a3b6|baseline|htmnpo_armo_s2|keep,b59fc2803aa50a86b8b570d65061e6e5fc88a3b6,baseline,htmnpo_armo_s2,baseline,htmnpo_armo_s2,keep,1351.8
ronpo-s2-gpt55|b59fc2803aa50a86b8b570d65061e6e5fc88a3b6|baseline|ronpo_s2_ckpt1400|flip,b59fc2803aa50a86b8b570d65061e6e5fc88a3b6,baseline,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,baseline,flip,1282.5
ronpo-s2-gpt55|b59fc2803aa50a86b8b570d65061e6e5fc88a3b6|baseline|ronpo_s2_ckpt2457|keep,b59fc2803aa50a86b8b570d65061e6e5fc88a3b6,baseline,ronpo_s2_ckpt2457,baseline,ronpo_s2_ckpt2457,keep,1244.8
ronpo-s2-gpt55|b59fc2803aa50a86b8b570d65061e6e5fc88a3b6|htmnpo_skywork_s2|htmnpo_athene_s2|flip,b59fc2803aa50a86b8b570d65061e6e5fc88a3b6,htmnpo_skywork_s2,htmnpo_athene_s2,htmnpo_athene_s2,htmnpo_skywork_s2,flip,1340.2
ronpo-s2-gpt55|b59fc2803aa50a86b8b570d65061e6e5fc88a3b6|htmnpo_skywork_s2|htmnpo_armo_s2|keep,b59fc2803aa50a86b8b570d65061e6e5fc88a3b6,htmnpo_skywork_s2,htmnpo_armo_s2,htmnpo_skywork_s2,htmnpo_armo_s2,keep,1125.8
ronpo-s2-gpt55|b59fc2803aa50a86b8b570d65061e6e5fc88a3b6|htmnpo_skywork_s2|ronpo_s2_ckpt1400|flip,b59fc2803aa50a86b8b570d65061e6e5fc88a3b6,htmnpo_skywork_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_skywork_s2,flip,1056.5
ronpo-s2-gpt55|b59fc2803aa50a86b8b570d65061e6e5fc88a3b6|htmnpo_skywork_s2|ronpo_s2_ckpt2457|flip,b59fc2803aa50a86b8b570d65061e6e5fc88a3b6,htmnpo_skywork_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_skywork_s2,flip,1018.8
ronpo-s2-gpt55|b59fc2803aa50a86b8b570d65061e6e5fc88a3b6|htmnpo_athene_s2|htmnpo_armo_s2|keep,b59fc2803aa50a86b8b570d65061e6e5fc88a3b6,htmnpo_athene_s2,htmnpo_armo_s2,htmnpo_athene_s2,htmnpo_armo_s2,keep,1680.0
ronpo-s2-gpt55|b59fc2803aa50a86b8b570d65061e6e5fc88a3b6|htmnpo_athene_s2|ronpo_s2_ckpt1400|keep,b59fc2803aa50a86b8b570d65061e6e5fc88a3b6,htmnpo_athene_s2,ronpo_s2_ckpt1400,htmnpo_athene_s2,ronpo_s2_ckpt1400,keep,1610.8
ronpo-s2-gpt55|b59fc2803aa50a86b8b570d65061e6e5fc88a3b6|htmnpo_athene_s2|ronpo_s2_ckpt2457|flip,b59fc2803aa50a86b8b570d65061e6e5fc88a3b6,htmnpo_athene_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_athene_s2,flip,1573.0
ronpo-s2-gpt55|b59fc2803aa50a86b8b570d65061e6e5fc88a3b6|htmnpo_armo_s2|ronpo_s2_ckpt1400|flip,b59fc2803aa50a86b8b570d65061e6e5fc88a3b6,htmnpo_armo_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_armo_s2,flip,1396.2
ronpo-s2-gpt55|b59fc2803aa50a86b8b570d65061e6e5fc88a3b6|htmnpo_armo_s2|ronpo_s2_ckpt2457|flip,b59fc2803aa50a86b8b570d65061e6e5fc88a3b6,htmnpo_armo_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_armo_s2,flip,1358.5
ronpo-s2-gpt55|b59fc2803aa50a86b8b570d65061e6e5fc88a3b6|ronpo_s2_ckpt1400|ronpo_s2_ckpt2457|keep,b59fc2803aa50a86b8b570d65061e6e5fc88a3b6,ronpo_s2_ckpt1400,ronpo_s2_ckpt2457,ronpo_s2_ckpt1400,ronpo_s2_ckpt2457,keep,1289.2
ronpo-s2-gpt55|b62c6a9fbbe541b5736b74b833e739a773ec242a|baseline|htmnpo_skywork_s2|flip,b62c6a9fbbe541b5736b74b833e739a773ec242a,baseline,htmnpo_skywork_s2,htmnpo_skywork_s2,baseline,flip,463.8
ronpo-s2-gpt55|b62c6a9fbbe541b5736b74b833e739a773ec242a|baseline|htmnpo_athene_s2|keep,b62c6a9fbbe541b5736b74b833e739a773ec242a,baseline,htmnpo_athene_s2,baseline,htmnpo_athene_s2,keep,805.2
ronpo-s2-gpt55|b62c6a9fbbe541b5736b74b833e739a773ec242a|baseline|htmnpo_armo_s2|flip,b62c6a9fbbe541b5736b74b833e739a773ec242a,baseline,htmnpo_armo_s2,htmnpo_armo_s2,baseline,flip,5278.2
ronpo-s2-gpt55|b62c6a9fbbe541b5736b74b833e739a773ec242a|baseline|ronpo_s2_ckpt1400|flip,b62c6a9fbbe541b5736b74b833e739a773ec242a,baseline,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,baseline,flip,494.2
ronpo-s2-gpt55|b62c6a9fbbe541b5736b74b833e739a773ec242a|baseline|ronpo_s2_ckpt2457|keep,b62c6a9fbbe541b5736b74b833e739a773ec242a,baseline,ronpo_s2_ckpt2457,baseline,ronpo_s2_ckpt2457,keep,432.2
ronpo-s2-gpt55|b62c6a9fbbe541b5736b74b833e739a773ec242a|htmnpo_skywork_s2|htmnpo_athene_s2|flip,b62c6a9fbbe541b5736b74b833e739a773ec242a,htmnpo_skywork_s2,htmnpo_athene_s2,htmnpo_athene_s2,htmnpo_skywork_s2,flip,802.2
ronpo-s2-gpt55|b62c6a9fbbe541b5736b74b833e739a773ec242a|htmnpo_skywork_s2|htmnpo_armo_s2|flip,b62c6a9fbbe541b5736b74b833e739a773ec242a,htmnpo_skywork_s2,htmnpo_armo_s2,htmnpo_armo_s2,htmnpo_skywork_s2,flip,5275.2
ronpo-s2-gpt55|b62c6a9fbbe541b5736b74b833e739a773ec242a|htmnpo_skywork_s2|ronpo_s2_ckpt1400|keep,b62c6a9fbbe541b5736b74b833e739a773ec242a,htmnpo_skywork_s2,ronpo_s2_ckpt1400,htmnpo_skywork_s2,ronpo_s2_ckpt1400,keep,491.2
ronpo-s2-gpt55|b62c6a9fbbe541b5736b74b833e739a773ec242a|htmnpo_skywork_s2|ronpo_s2_ckpt2457|flip,b62c6a9fbbe541b5736b74b833e739a773ec242a,htmnpo_skywork_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_skywork_s2,flip,429.2
ronpo-s2-gpt55|b62c6a9fbbe541b5736b74b833e739a773ec242a|htmnpo_athene_s2|htmnpo_armo_s2|flip,b62c6a9fbbe541b5736b74b833e739a773ec242a,htmnpo_athene_s2,htmnpo_armo_s2,htmnpo_armo_s2,htmnpo_athene_s2,flip,5616.8
ronpo-s2-gpt55|b62c6a9fbbe541b5736b74b833e739a773ec242a|htmnpo_athene_s2|ronpo_s2_ckpt1400|keep,b62c6a9fbbe541b5736b74b833e739a773ec242a,htmnpo_athene_s2,ronpo_s2_ckpt1400,htmnpo_athene_s2,ronpo_s2_ckpt1400,keep,832.8
ronpo-s2-gpt55|b62c6a9fbbe541b5736b74b833e739a773ec242a|htmnpo_athene_s2|ronpo_s2_ckpt2457|keep,b62c6a9fbbe541b5736b74b833e739a773ec242a,htmnpo_athene_s2,ronpo_s2_ckpt2457,htmnpo_athene_s2,ronpo_s2_ckpt2457,keep,770.8
ronpo-s2-gpt55|b62c6a9fbbe541b5736b74b833e739a773ec242a|htmnpo_armo_s2|ronpo_s2_ckpt1400|keep,b62c6a9fbbe541b5736b74b833e739a773ec242a,htmnpo_armo_s2,ronpo_s2_ckpt1400,htmnpo_armo_s2,ronpo_s2_ckpt1400,keep,5305.8
ronpo-s2-gpt55|b62c6a9fbbe541b5736b74b833e739a773ec242a|htmnpo_armo_s2|ronpo_s2_ckpt2457|flip,b62c6a9fbbe541b5736b74b833e739a773ec242a,htmnpo_armo_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_armo_s2,flip,5243.8
ronpo-s2-gpt55|b62c6a9fbbe541b5736b74b833e739a773ec242a|ronpo_s2_ckpt1400|ronpo_s2_ckpt2457|flip,b62c6a9fbbe541b5736b74b833e739a773ec242a,ronpo_s2_ckpt1400,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,ronpo_s2_ckpt1400,flip,459.8
ronpo-s2-gpt55|b65fee99b695e735903d9bc563da7d61a5c20f34|baseline|htmnpo_skywork_s2|flip,b65fee99b695e735903d9bc563da7d61a5c20f34,baseline,htmnpo_skywork_s2,htmnpo_skywork_s2,baseline,flip,486.5
ronpo-s2-gpt55|b65fee99b695e735903d9bc563da7d61a5c20f34|baseline|htmnpo_athene_s2|keep,b65fee99b695e735903d9bc563da7d61a5c20f34,baseline,htmnpo_athene_s2,baseline,htmnpo_athene_s2,keep,534.8
ronpo-s2-gpt55|b65fee99b695e735903d9bc563da7d61a5c20f34|baseline|htmnpo_armo_s2|flip,b65fee99b695e735903d9bc563da7d61a5c20f34,baseline,htmnpo_armo_s2,htmnpo_armo_s2,baseline,flip,567.5
ronpo-s2-gpt55|b65fee99b695e735903d9bc563da7d61a5c20f34|baseline|ronpo_s2_ckpt1400|flip,b65fee99b695e735903d9bc563da7d61a5c20f34,baseline,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,baseline,flip,519.2
ronpo-s2-gpt55|b65fee99b695e735903d9bc563da7d61a5c20f34|baseline|ronpo_s2_ckpt2457|keep,b65fee99b695e735903d9bc563da7d61a5c20f34,baseline,ronpo_s2_ckpt2457,baseline,ronpo_s2_ckpt2457,keep,518.5
ronpo-s2-gpt55|b65fee99b695e735903d9bc563da7d61a5c20f34|htmnpo_skywork_s2|htmnpo_athene_s2|flip,b65fee99b695e735903d9bc563da7d61a5c20f34,htmnpo_skywork_s2,htmnpo_athene_s2,htmnpo_athene_s2,htmnpo_skywork_s2,flip,558.0
ronpo-s2-gpt55|b65fee99b695e735903d9bc563da7d61a5c20f34|htmnpo_skywork_s2|htmnpo_armo_s2|flip,b65fee99b695e735903d9bc563da7d61a5c20f34,htmnpo_skywork_s2,htmnpo_armo_s2,htmnpo_armo_s2,htmnpo_skywork_s2,flip,590.8
ronpo-s2-gpt55|b65fee99b695e735903d9bc563da7d61a5c20f34|htmnpo_skywork_s2|ronpo_s2_ckpt1400|flip,b65fee99b695e735903d9bc563da7d61a5c20f34,htmnpo_skywork_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_skywork_s2,flip,542.5
ronpo-s2-gpt55|b65fee99b695e735903d9bc563da7d61a5c20f34|htmnpo_skywork_s2|ronpo_s2_ckpt2457|keep,b65fee99b695e735903d9bc563da7d61a5c20f34,htmnpo_skywork_s2,ronpo_s2_ckpt2457,htmnpo_skywork_s2,ronpo_s2_ckpt2457,keep,541.8
ronpo-s2-gpt55|b65fee99b695e735903d9bc563da7d61a5c20f34|htmnpo_athene_s2|htmnpo_armo_s2|keep,b65fee99b695e735903d9bc563da7d61a5c20f34,htmnpo_athene_s2,htmnpo_armo_s2,htmnpo_athene_s2,htmnpo_armo_s2,keep,639.0
ronpo-s2-gpt55|b65fee99b695e735903d9bc563da7d61a5c20f34|htmnpo_athene_s2|ronpo_s2_ckpt1400|flip,b65fee99b695e735903d9bc563da7d61a5c20f34,htmnpo_athene_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_athene_s2,flip,590.8
ronpo-s2-gpt55|b65fee99b695e735903d9bc563da7d61a5c20f34|htmnpo_athene_s2|ronpo_s2_ckpt2457|keep,b65fee99b695e735903d9bc563da7d61a5c20f34,htmnpo_athene_s2,ronpo_s2_ckpt2457,htmnpo_athene_s2,ronpo_s2_ckpt2457,keep,590.0
ronpo-s2-gpt55|b65fee99b695e735903d9bc563da7d61a5c20f34|htmnpo_armo_s2|ronpo_s2_ckpt1400|keep,b65fee99b695e735903d9bc563da7d61a5c20f34,htmnpo_armo_s2,ronpo_s2_ckpt1400,htmnpo_armo_s2,ronpo_s2_ckpt1400,keep,623.5
ronpo-s2-gpt55|b65fee99b695e735903d9bc563da7d61a5c20f34|htmnpo_armo_s2|ronpo_s2_ckpt2457|keep,b65fee99b695e735903d9bc563da7d61a5c20f34,htmnpo_armo_s2,ronpo_s2_ckpt2457,htmnpo_armo_s2,ronpo_s2_ckpt2457,keep,622.8
ronpo-s2-gpt55|b65fee99b695e735903d9bc563da7d61a5c20f34|ronpo_s2_ckpt1400|ronpo_s2_ckpt2457|flip,b65fee99b695e735903d9bc563da7d61a5c20f34,ronpo_s2_ckpt1400,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,ronpo_s2_ckpt1400,flip,574.5
ronpo-s2-gpt55|b803c6065bd831c3dd13a882e1c10233c30b6fba|baseline|htmnpo_skywork_s2|flip,b803c6065bd831c3dd13a882e1c10233c30b6fba,baseline,htmnpo_skywork_s2,htmnpo_skywork_s2,baseline,flip,997.5
ronpo-s2-gpt55|b803c6065bd831c3dd13a882e1c10233c30b6fba|baseline|htmnpo_athene_s2|flip,b803c6065bd831c3dd13a882e1c10233c30b6fba,baseline,htmnpo_athene_s2,htmnpo_athene_s2,baseline,flip,5587.0
ronpo-s2-gpt55|b803c6065bd831c3dd13a882e1c10233c30b6fba|baseline|htmnpo_armo_s2|keep,b803c6065bd831c3dd13a882e1c10233c30b6fba,baseline,htmnpo_armo_s2,baseline,htmnpo_armo_s2,keep,1226.8
ronpo-s2-gpt55|b803c6065bd831c3dd13a882e1c10233c30b6fba|baseline|ronpo_s2_ckpt1400|keep,b803c6065bd831c3dd13a882e1c10233c30b6fba,baseline,ronpo_s2_ckpt1400,baseline,ronpo_s2_ckpt1400,keep,3582.5
ronpo-s2-gpt55|b803c6065bd831c3dd13a882e1c10233c30b6fba|baseline|ronpo_s2_ckpt2457|flip,b803c6065bd831c3dd13a882e1c10233c30b6fba,baseline,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,baseline,flip,1346.2
ronpo-s2-gpt55|b803c6065bd831c3dd13a882e1c10233c30b6fba|htmnpo_skywork_s2|htmnpo_athene_s2|keep,b803c6065bd831c3dd13a882e1c10233c30b6fba,htmnpo_skywork_s2,htmnpo_athene_s2,htmnpo_skywork_s2,htmnpo_athene_s2,keep,5487.0
ronpo-s2-gpt55|b803c6065bd831c3dd13a882e1c10233c30b6fba|htmnpo_skywork_s2|htmnpo_armo_s2|flip,b803c6065bd831c3dd13a882e1c10233c30b6fba,htmnpo_skywork_s2,htmnpo_armo_s2,htmnpo_armo_s2,htmnpo_skywork_s2,flip,1126.8
ronpo-s2-gpt55|b803c6065bd831c3dd13a882e1c10233c30b6fba|htmnpo_skywork_s2|ronpo_s2_ckpt1400|flip,b803c6065bd831c3dd13a882e1c10233c30b6fba,htmnpo_skywork_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,htmnpo_skywork_s2,flip,3482.5
ronpo-s2-gpt55|b803c6065bd831c3dd13a882e1c10233c30b6fba|htmnpo_skywork_s2|ronpo_s2_ckpt2457|keep,b803c6065bd831c3dd13a882e1c10233c30b6fba,htmnpo_skywork_s2,ronpo_s2_ckpt2457,htmnpo_skywork_s2,ronpo_s2_ckpt2457,keep,1246.2
ronpo-s2-gpt55|b803c6065bd831c3dd13a882e1c10233c30b6fba|htmnpo_athene_s2|htmnpo_armo_s2|flip,b803c6065bd831c3dd13a882e1c10233c30b6fba,htmnpo_athene_s2,htmnpo_armo_s2,htmnpo_armo_s2,htmnpo_athene_s2,flip,5716.2
ronpo-s2-gpt55|b803c6065bd831c3dd13a882e1c10233c30b6fba|htmnpo_athene_s2|ronpo_s2_ckpt1400|keep,b803c6065bd831c3dd13a882e1c10233c30b6fba,htmnpo_athene_s2,ronpo_s2_ckpt1400,htmnpo_athene_s2,ronpo_s2_ckpt1400,keep,8072.0
