alpha,method,n_seeds,n_converged,n_used,expected_non_convergent,bt_deviance,rho_star,min_surplus_mean,min_surplus_std,normalized_min_surplus_mean,normalized_min_surplus_std,avg_surplus_mean,nash_welfare_mean,exploitability_mean,kl_from_reference_mean,raw_multiplier_l1_mean,tv_to_exact_proximal_mean,tv_to_exact_global_mean,max_projected_kkt,max_inner_fixed_point
0.75,nbpo_direct,5,5,5,False,0.09311392500439959,0.033385597705836365,0.03176073942357899,0.0014729022465527193,0.9512935715433695,0.0036119686337751367,0.03294779458807999,-13.656951394776097,0.07393309525793572,1.1097405673757572,121.74593142022039,2.3731884457289063e-08,0.08936761802223481,3.292228711870848e-10,2.1987706699810872e-07
0.75,nbpo_rstep_legacy,5,0,5,True,0.09311392500439959,0.033385597705836365,0.0167080374284759,0.0032866615857898235,0.49947977906468105,0.09301501516686318,0.020319360285406853,-15.661892568383454,0.1302998060646353,1.3276546141732761,117.42466259138965,0.24239277860282696,0.2830756646309328,0.01987699499034079,0.9999998800777389
0.75,fixed_reference_nash,5,5,5,False,0.09311392500439959,0.033385597705836365,0.029910724095955382,0.0014949782460756357,0.8958166056283758,0.012290139196318037,0.031018436472400112,-13.900117826409325,0.09311436739094756,1.107220203924218,119.93522057759779,0.08159861003335947,0.15128952918498006,0.0,0.0
0.75,bt_rm_nash,5,5,5,False,0.09311392500439959,0.033385597705836365,0.029909016630434465,0.0014941485828592054,0.895765894778996,0.012256842280139749,0.03101736701157226,-13.900252313742428,0.09311815068067891,1.1072248226175359,29.793729178799822,0.08163491745085202,0.1512912711568691,0.0,4.440892098500626e-16
0.75,game_utilitarian,5,5,5,False,0.09311392500439959,0.033385597705836365,0.03173981366532137,0.001471878740278863,0.9506674216205597,0.0037283115218106878,0.03295440868747888,-13.656252115883802,0.07395047117203428,1.1104934270319569,121.74593142022039,0.0017382324223328646,0.0891223410359796,,3.606824672264253e-08
0.75,game_ks,5,5,5,False,0.09311392500439959,0.033385597705836365,0.03165585829155075,0.0014791451387213092,0.9481351846002879,0.002454628681643082,0.0329688117232823,-13.654819413380574,0.07401272339045,1.113328774852216,121.74593142022039,0.008639029000684048,0.08809518148385027,,4.152437693694111e-08
0.75,bt_rm_utilitarian,5,5,5,False,0.09311392500439959,0.033385597705836365,0.0298445875331384,0.0015051037898467794,0.8938203764452803,0.012265419176002138,0.031006022238081084,-13.90204480979782,0.09325750254580285,1.1086073664951523,29.793729178799822,0.08222574572083093,0.151471953920727,,0.7979661460646195
1.0,reference,5,5,5,False,0.17373715159643638,0.0331728981599886,0.0,0.0,0.0,0.0,0.0,,0.039384016062090035,0.0,,0.6505075097761274,0.7213302519900611,,
1.0,exact_global_nash,5,5,5,False,0.17373715159643638,0.0331728981599886,0.03264371461018746,0.0014782644197447491,0.9840563535499367,0.004223704346015351,0.034184193158061385,-13.509507142500757,0.07637828877255395,1.3685748665383026,,0.07417068551430203,0.0,,
1.0,exact_proximal_nash,5,5,5,False,0.17373715159643638,0.0331728981599886,0.03173086634480422,0.0014835585417972462,0.9564813135028821,0.0035961694096841535,0.03296052732468553,-13.655397546766366,0.0732702562157712,1.1195842198140507,,0.0,0.07417068551430203,,
1.0,nbpo_direct,5,5,5,False,0.17373715159643638,0.0331728981599886,0.03173086626874573,0.0014835585105826936,0.9564813112521,0.003596169458057609,0.032960527303440915,-13.655397549189342,0.07327025341702376,1.1195842173911856,121.69848678661154,2.6935748431178442e-08,0.07417069082085434,4.6502890427291277e-10,1.113771551985998e-06
1.0,nbpo_rstep_legacy,5,0,5,True,0.17373715159643638,0.0331728981599886,-0.02264587783846219,0.01018501446709244,-0.6880324044191738,0.3261836478899063,-0.014586734668469135,,0.21716176594799336,1.4993582369076761,179.19045705719154,0.4796596958946752,0.48928464921348647,0.0518769707158242,1.0
1.0,fixed_reference_nash,5,5,5,False,0.17373715159643638,0.0331728981599886,0.028040318292692785,0.001735700409881948,0.845075648386557,0.02938284295521578,0.029163072999714067,-14.148812203144104,0.10213173631702417,1.107220203924218,119.93522057759776,0.09288399340758391,0.14859192703316407,0.0,0.0
1.0,bt_rm_nash,5,5,5,False,0.17373715159643638,0.0331728981599886,0.028038248308058733,0.0017326136830824272,0.8450155834014943,0.02931480733448155,0.029161082087410528,-14.14906694329241,0.10213845616753969,1.107224822617536,29.79372917879983,0.09292253206753062,0.14860051080774245,0.0,4.440892098500626e-16
