alpha,method,n_seeds,n_converged,n_used,expected_non_convergent,bt_deviance,rho_star,min_surplus_mean,min_surplus_std,normalized_min_surplus_mean,normalized_min_surplus_std,avg_surplus_mean,nash_welfare_mean,exploitability_mean,kl_from_reference_mean,raw_multiplier_l1_mean,tv_to_exact_proximal_mean,tv_to_exact_global_mean,max_projected_kkt,max_inner_fixed_point
0.5,bt_rm_nash,5,5,5,False,0.08130004741069151,0.029999984097096956,0.024256347677749347,0.0017508858717391106,0.8085453756316514,0.058363323299027936,0.028126284363633035,-14.311304604651728,0.19452694231405848,1.1321148267524512,20.822249162773165,0.2286772864126338,0.17200159025933992,0.0,4.440892098500626e-16
0.5,game_utilitarian,5,5,5,False,0.08130004741069151,0.029999984097096956,0.02700763214738868,0.0017015632360325168,0.9002548935804977,0.056719023944965544,0.029894196637633687,-14.054611934313687,0.14580775434117368,0.7083990134284848,134.69147191002148,0.009553847497075456,0.08169573906442293,,6.380110151305018e-08
0.5,game_ks,5,5,5,False,0.08130004741069151,0.029999984097096956,0.02763962073885296,0.0006812410205892434,0.9213211785990106,0.022707992508051073,0.029731005240690233,-14.069542952057613,0.1450134746638712,0.6993132705900719,134.69147191002145,0.019939688699733817,0.08796658338842735,,6.278978648133204e-08
0.5,bt_rm_utilitarian,5,5,5,False,0.08130004741069151,0.029999984097096956,0.02399818489390801,0.0019157058978902853,0.7999399393610728,0.06385719511824581,0.028124908578155965,-14.3152405418467,0.1947253889180151,1.1347449808435637,20.822249162773165,0.22874155376348412,0.17200198274182749,,0.7983829604773145
0.75,reference,5,5,5,False,0.18823648512112642,0.03000000477649638,0.0,0.0,0.0,0.0,0.0,,0.06615990455140232,0.0,,0.42412940966348545,0.4736614761315625,,
0.75,exact_global_nash,5,5,5,False,0.18823648512112642,0.03000000477649638,0.028036034751520122,0.0013599533083827845,0.9345343827839402,0.04533276199668332,0.030382599692608647,-13.984307030889847,0.1825056525269094,0.679799278844131,,0.053730813723877294,0.0,,
0.75,exact_proximal_nash,5,5,5,False,0.18823648512112642,0.03000000477649638,0.02776642786111866,0.00125450910954125,0.92554748028706,0.041817826083825,0.029860756095105984,-14.05184696497192,0.16933507444731058,0.5415950542186163,,0.0,0.053730813723877294,,
0.75,nbpo_direct,5,5,5,False,0.18823648512112642,0.03000000477649638,0.02776642778963122,0.0012545093585279085,0.925547477904168,0.04181783438381774,0.02986075610733993,-14.051846963868945,0.169335074630823,0.5415950553218438,134.4276628329764,5.134364071092919e-08,0.05373081482525153,6.171731570248085e-09,1.0210567952806393e-06
0.75,nbpo_rstep_legacy,5,0,5,True,0.18823648512112642,0.03000000477649638,-0.045322622833161394,0.006022198644905545,-1.5107538559477551,0.2007402794640144,-0.038208952906679264,,0.26257241995166525,1.470360099452185,190.667559726447,0.6603442797687749,0.6499320293147337,0.0725157854347458,0.9999999999996838
0.75,fixed_reference_nash,5,5,5,False,0.18823648512112642,0.03000000477649638,0.01381332228912487,0.002679891011156206,0.46044408071793874,0.08933014905107298,0.018528886866906246,-16.055527259799057,0.27230290804345186,1.1391879401261207,66.15308102198456,0.318264661167741,0.28661211481113213,0.0,5.551115123125783e-16
